Time,R1,R2,R3,R4,Ave,SD
67,1086.82,1078.11,1175.43,1098.12,1109.62,44.63155162
67.5,1086.35,1077.94,1176.13,1098.74,1109.79,45.04425306
68,1086.01,1077.64,1176.68,1099.58,1109.9775,45.377992
68.5,1085.36,1077.42,1176.96,1099.71,1109.8625,45.67288063
69,1084.94,1076.96,1177.37,1099.99,1109.815,46.03775733
69.5,1084.35,1076.45,1177.8,1100.14,1109.685,46.46571388
70,1083.9,1076.61,1177.87,1099.77,1109.5375,46.56979091
70.5,1083.34,1077.33,1177.66,1099.43,1109.44,46.42711349
71,1082.93,1078.02,1177.67,1099.08,1109.425,46.37764584
71.5,1082.3,1077.97,1177.56,1098.97,1109.2,46.46384042
72,1082.66,1077.42,1177.45,1099.38,1109.2275,46.43573292
72.5,1083.34,1076.77,1177.29,1099.61,1109.2525,46.36323858
73,1084.43,1076.66,1177.14,1099.78,1109.5025,46.10357352
73.5,1085.01,1076.83,1177.15,1099.87,1109.715,45.95709412
74,1086.16,1076.78,1177.09,1099.84,1109.9675,45.73912794
74.5,1086.78,1076.5,1177.24,1100.34,1110.215,45.73753637
75,1086.41,1076.32,1177.29,1100.76,1110.195,45.84030286
75.5,1086.45,1076.04,1177.88,1101.16,1110.3825,46.16325694
76,1087.2,1075.74,1178.58,1101.21,1110.6825,46.44783768
76.5,1087.83,1075.6,1179.02,1101.08,1110.8825,46.60143229
77,1088.1,1075.66,1179.07,1101.06,1110.9725,46.56769651
77.5,1088.16,1075.42,1179.14,1101.03,1110.9375,46.65492784
78,1087.92,1075.7,1179.03,1101.01,1110.915,46.5711946
78.5,1087.79,1076.17,1178.88,1100.96,1110.95,46.40516853
79,1088.2,1076.58,1178.85,1100.79,1111.105,46.23274056
79.5,1089.28,1076.27,1179.24,1100.58,1111.3425,46.34197548
80,1089.53,1075.77,1179.42,1100.32,1111.26,46.537448
80.5,1090 J/,1075.46,1179.53,1100.47,1118.486667,54.32394899
81,1091.2,1075.07,1179.42,1100.3,1111.4975,46.46791465
81.5,1091.62,1074.63,1179.29,1100 J/,1115.18,56.16701968
82,1092.03,1074.76,1179.57,1100.09,1111.6125,46.52085867
82.5,1092.54,1075.05,1179.37,1100.3,1111.815,46.25820324
83,1093.17,1074.8,1179.05,1099.94,1111.74,46.11321069
83.5,1093.5,1074.59,1179.49,1099.67,1111.8125,46.3628676
84,1094.19,1074.37,1179.4,1099.44,1111.85,46.3092381
84.5,1094.69,1074.23,1179.37,1099.47,1111.94,46.26702353
85,1094.94,1074.71,1179.33,1099.2,1112.045,46.11127303
85.5,1095.13,1076.09,1179.47,1098.81,1112.375,45.82480951
86,1095.52,1077.09,1179.55,1098.58,1112.685,45.57601891
86.5,1095.51,1077.84,1179.77,1098.48,1112.9,45.50146151
87,1096.05,1077.97,1179.52,1098.13,1112.9175,45.31520523
87.5,1096.33,1077.7,1179.18,1097.93,1112.785,45.20579351
88,1095.93,1077.58,1179.23,1098 J/,1117.58,54.17307911
88.5,1095.59,1077.28,1179.29,1097.87,1112.5075,45.46550808
89,1095.54,1077.39,1179.43,1097.68,1112.51,45.53244484
89.5,1095.32,1078.04,1179.29,1098.08,1112.6825,45.28189953
90,1095.18,1078.67,1179.26,1098.62,1112.9325,45.06756067
90.5,1094.87,1079.3,1179.18,1098.64,1112.9975,44.90875518
91,1094.69,1079.69,1179.13,1098.86,1113.0925,44.78799867
91.5,1094.55,1080.42,1179.15,1099.23,1113.3375,44.59760335
92,1094.59,1080.61,1178.92,1099.86,1113.495,44.3665268
92.5,1095.01,1080.22,1179.2,1099.93,1113.59,44.53478416
93,1095.58,1079.96,1179.3,1100.04,1113.72,44.55960802
93.5,1095.75,1079.72,1179.18,1099.97,1113.655,44.54577458
94,1096.13,1079.38,1179.03,1099.79,1113.5825,44.52717925
94.5,1095.9,1079.16,1179.33,1099.67,1113.515,44.77295501
95,1095.89,1078.92,1179.09,1099.44,1113.335,44.74189424
95.5,1095.93,1078.58,1178.96,1099.17,1113.16,44.78842633
96,1096.09,1078.2,1179.2,1099.22,1113.1775,44.97847809
96.5,1096.37,1077.9,1179.2,1099.16,1113.1575,45.02759626
97,1096.43,1078.25,1179.25,1099.45,1113.345,44.92332839
97.5,1096.04,1079.14,1179.24,1099.16,1113.395,44.76903804
98,1095.83,1078.92,1179.5,1098.92,1113.2925,45.00521998
98.5,1095.78,1078.51,1179.44,1099.35,1113.27,45.04217653
99,1095.64,1078.36,1179.35,1099.37,1113.18,45.05281715
99.5,1095.34,1078.14,1179.41,1099.23,1113.03,45.19215492
100,1095.18,1078.17,1179.15,1099.31,1112.9525,45.06998586
100.5,1094.93,1078.32,1178.99,1099.64,1112.97,44.95328464
101,1094.73,1078.91,1178.79,1099.63,1113.015,44.73254259
101.5,1094.58,1079.83,1178.61,1099.71,1113.1825,44.42487394
102,1094.35,1080.56,1178.49,1099.72,1113.28,44.21598881
102.5,1094.08,1081.23,1178.36,1099.76,1113.3575,44.02277924
103,1094.2,1081.65,1178.34,1099.41,1113.4,43.93034714
103.5,1094.04,1082.34,1178.29,1099.65,1113.58,43.7385345
104,1093.97,1083.43,1178.35,1099.99,1113.935,43.48529062
104.5,1093.61,1084.33,1178.36,1100.03,1114.0825,43.33360619
105,1093.32,1085.07,1178.25,1099.85,1114.1225,43.17727904
105.5,1093.25,1084.86,1178.05,1099.7,1113.965,43.15317563
106,1093.48,1084.56,1178.07,1099.6,1113.9275,43.20527697
106.5,1093.79,1084.22,1177.91,1099.65,1113.8925,43.14957271
107,1094.17,1084.17,1178.23,1099.94,1114.1275,43.22872993
107.5,1094.55,1083.86,1178.24,1100.11,1114.19,43.22918536
108,1094.96,1083.56,1178.15,1100.04,1114.1775,43.20144008
108.5,1095.12,1083.49,1178.05,1099.68,1114.085,43.18468286
109,1095.1,1083.22,1178.13,1099.48,1113.9825,43.31321767
109.5,1095.7,1083.03,1178 J/,1099.62,1092.783333,8.671057221
110,1096.13,1082.89,1178.11,1099.55,1114.17,43.22787681
110.5,1096.85,1082.69,1178.05,1099.32,1114.2275,43.17459313
111,1097.31,1082.51,1177.88,1099.02,1114.18,43.10878255
111.5,1097.58,1082.16,1177.8,1098.88,1114.105,43.13703861
112,1097.62,1081.85,1177.5,1098.67,1113.91,43.08578033
112.5,1097.73,1081.57,1177.28,1098.45,1113.7575,43.05942976
113,1097.72,1081.29,1177.14,1098.33,1113.62,43.07595385
113.5,1097.61,1081.06,1177.09,1098.38,1113.535,43.1166762
114,1097.63,1081.2,1177.11,1098.39,1113.5825,43.08775493
114.5,1097.92,1081.31,1176.98,1098.15,1113.59,42.98927386
115,1098.14,1081.26,1176.96,1097.9,1113.565,42.99558853
115.5,1098.34,1081.25,1176.83,1097.63,1113.5125,42.94350271
116,1098.48,1081.13,1176.71,1097.37,1113.4225,42.93046422
116.5,1098.83,1081.09,1176.47,1097.25,1113.41,42.79746098
117,1099.3,1081.17,1176.61,1097.07,1113.5375,42.81619738
117.5,1099.33,1081.05,1176.89,1096.94,1113.5525,42.99731028
118,1099.57,1080.86,1177.42,1096.72,1113.6425,43.30769014
118.5,1099.94,1080.57,1177.65,1096.68,1113.71,43.45962494
119,1100.16,1080.43,1177.67,1096.63,1113.7225,43.48857427
119.5,1100.05,1080.35,1177.76,1096.82,1113.745,43.53984727
120,1099.89,1080.09,1177.69,1096.92,1113.6475,43.57608547
120.5,1100.04,1080.25,1177.5,1097.21,1113.75,43.38912383
121,1100.18,1080.25,1177.64,1097.33,1113.85,43.42773077
121.5,1100.13,1080.38,1177.86,1097.61,1113.995,43.47187942
122,1099.96,1080.15,1177.83,1097.59,1113.8825,43.5371331
122.5,1099.79,1080 J/,1177.72,1097.6,1125.036667,45.6382431
123,1099.73,1080.34,1177.65,1097.82,1113.885,43.39619991
123.5,1099.64,1080.3,1177.75,1097.72,1113.8525,43.47763208
124,1099.92,1080.16,1177.69,1097.5,1113.8175,43.481509
124.5,1099.87,1079.99,1177.62,1097.42,1113.725,43.50645661
125,1099.79,1079.97,1177.52,1097.23,1113.6275,43.49495478
125.5,1099.53,1080.32,1177.41,1097.21,1113.6175,43.38152554
126,1099.63,1080.39,1177.22,1097.43,1113.6675,43.23201004
126.5,1099.72,1080.54,1177.08,1097.38,1113.68,43.12149966
127,1099.53,1081.08,1176.86,1097.07,1113.635,42.93630515
127.5,1099.38,1081.29,1176.73,1097.07,1113.6175,42.8360482
128,1099.17,1081.26,1176.64,1097.43,1113.625,42.77697395
128.5,1099.04,1081.07,1176.45,1097.73,1113.5725,42.70897983
129,1098.85,1080.97,1176.49,1097.93,1113.56,42.75111694
129.5,1098.93,1080.81,1176.42,1097.86,1113.505,42.75689769
130,1098.73,1080.68,1176.35,1097.98,1113.435,42.76400862
130.5,1098.48,1080.48,1176.25,1097.85,1113.265,42.81037608
131,1098.26,1080.19,1176.22,1097.53,1113.05,42.9334485
131.5,1098.08,1080.01,1176.1,1097.34,1112.8825,42.96408141
132,1098.04,1079.96,1176.11,1097.2,1112.8275,43.00324125
132.5,1097.8,1080.16,1175.94,1097.06,1112.74,42.91372119
133,1097.56,1080.43,1175.85,1097.07,1112.7275,42.82829623
133.5,1097.73,1080.71,1175.61,1097.35,1112.85,42.58584115
134,1097.82,1080.85,1175.48,1097.59,1112.935,42.44705133
134.5,1097.9,1081.04,1175.7,1097.7,1113.085,42.48451757
135,1097.96,1080.75,1175.56,1097.96,1113.0575,42.45077964
135.5,1097.72,1080.62,1175.85,1098 J/,1118.063333,50.7698398
136,1097.52,1081.03,1175.67,1097.93,1113.0375,42.49054591
136.5,1097.33,1081.32,1176.03,1097.79,1113.1175,42.63504456
137,1097.4,1081.43,1176.13,1097.75,1113.1775,42.65309006
137.5,1097.41,1081.62,1175.93,1097.82,1113.195,42.4979125
138,1097.42,1081.71,1175.84,1097.82,1113.1975,42.4301091
138.5,1097.27,1082.08,1175.81,1097.83,1113.2475,42.34170236
139,1097.18,1081.86,1175.94,1097.85,1113.2075,42.46867816
139.5,1096.96,1081.87,1176.22,1097.92,1113.2425,42.62353839
140,1096.68,1082.19,1176.32,1098.04,1113.3075,42.61628904
140.5,1096.48,1082.16,1176.34,1098.27,1113.3125,42.63235811
141,1096.29,1081.97,1176.34,1098.82,1113.355,42.64039126
141.5,1096.23,1081.77,1176.33,1098.84,1113.2925,42.69035049
142,1095.94,1081.51,1176.2,1098.93,1113.145,42.71917797
142.5,1096.06,1081.46,1176.37,1098.82,1113.1775,42.81136327
143,1096.14,1081.5,1176.31,1098.87,1113.205,42.75571892
143.5,1096.26,1081.24,1176.3,1100.13,1113.4825,42.66349288
144,1096.49,1081.43,1176.7,1100.88,1113.875,42.70350064
144.5,1097.07,1081.11,1176.73,1100.92,1113.9575,42.7181034
145,1097.32,1080.85,1176.66,1100.96,1113.9475,42.71397537
145.5,1097.43,1080.7,1176.49,1100.88,1113.875,42.66351642
146,1097.75,1080.51,1176.74,1100.77,1113.9425,42.80564556
146.5,1097.97,1080.75,1176.73,1100.77,1114.055,42.71064309
147,1097.98,1080.97,1176.74,1100.65,1114.085,42.66974924
147.5,1097.77,1081.32,1176.69,1100.44,1114.055,42.60396265
148,1097.87,1081.71,1176.57,1100.23,1114.095,42.45547746
148.5,1097.95,1082.47,1176.38,1100.21,1114.2525,42.16205591
149,1098.1,1082.65,1176.32,1100.03,1114.275,42.08829331
149.5,1098.21,1082.94,1176.12,1099.83,1114.275,41.9262388
150,1098.43,1082.77,1176.03,1099.79,1114.255,41.90116426
150.5,1098.55,1082.91,1175.84,1099.91,1114.3025,41.74381501
151,1098.8,1082.65,1175.76,1100.55,1114.44,41.66648613
151.5,1098.82,1082.55,1175.77,1101.3,1114.61,41.61277608
152,1098.77,1082.46,1175.7,1101.4,1114.5825,41.59734477
152.5,1098.78,1082.33,1175.97,1101.36,1114.61,41.7660125
153,1098.81,1082.27,1176.35,1101.46,1114.7225,41.95320836
153.5,1098.76,1082.27,1176.51,1101.55,1114.7725,42.02842719
154,1098.79,1082.27,1176.57,1101.56,1114.7975,42.05294867
154.5,1098.49,1082.27,1176.47,1101.4,1114.6575,42.0590247
155,1098.33,1082.27,1176.53,1101.5,1114.6575,42.09854897
155.5,1098.26,1082.27,1176.43,1101.6,1114.64,42.04825403
156,1098.27,1082.27,1176.18,1101.35,1114.5175,41.9504846
156.5,1098.1,1082.27,1176.38,1101.23,1114.495,42.0830928
157,1097.86,1082.27,1176.33,1101.25,1114.4275,42.08781643
157.5,1097.93,1082.27,1176.26,1101.19,1114.4125,42.0506079
158,1098.19,1082.27,1176.29,1101.35,1114.525,42.01473194
158.5,1098.4,1082.27,1176.11,1101.34,1114.53,41.90050517
159,1098.43,1082.27,1176.02,1101.7,1114.605,41.81516511
159.5,1098.56,1082.27,1176.23,1101.64,1114.675,41.90746354
160,1098.78,1082.27,1176.34,1101.77,1114.79,41.91973839
160.5,1098.99,1082.27,1176.65,1101.98,1114.9725,42.02306063
161,1098.88,1082.27,1177.18,1102.17,1115.125,42.27688927
161.5,1098.82,1082.27,1177.4,1102.31,1115.2,42.37798721
162,1098.81,1082.27,1177.34,1102.32,1115.185,42.34890829
162.5,1099.08,1082.27,1177.39,1102.21,1115.2375,42.35000935
163,1099.18,1082.27,1177.41,1102.21,1115.2675,42.34710252
163.5,1098.97,1082.27,1177.57,1102.16,1115.2425,42.45722975
164,1098.85,1082.27,1177.59,1102.17,1115.22,42.48136376
164.5,1098.98,1082.27,1177.83,1102.33,1115.3525,42.56576901
165,1099.05,1082.27,1177.94,1102.49,1115.4375,42.59434029
165.5,1098.8,1082.27,1178.09,1102.6,1115.44,42.6889002
166,1098.72,1082.27,1178.52,1102.57,1115.52,42.9127215
166.5,1098.6,1082.27,1178.95,1102.6,1115.605,43.13587563
167,1098.46,1082.27,1179.06,1102.8,1115.6475,43.18823557
167.5,1098.45,1082.27,1179.31,1103.3,1115.8325,43.26295288
168,1098.23,1082.27,1179.55,1103.53,1115.895,43.38795954
168.5,1098.05,1082.27,1179.84,1103.44,1115.9,43.56288405
169,1097.89,1082.27,1179.85,1103.55,1115.89,43.57928254
169.5,1097.74,1082.27,1179.77,1103.56,1115.835,43.55991315
170,1098.03,1082.27,1179.62,1103.51,1115.8575,43.45134089
170.5,1097.91,1082.27,1179.58,1103.45,1115.8025,43.45389846
171,1097.9,1082.27,1179.84,1103.33,1115.835,43.59391586
171.5,1097.98,1082.27,1179.98,1103.25,1115.87,43.65916704
172,1098.06,1082.27,1179.93,1103.23,1115.8725,43.62571594
172.5,1098.16,1082.27,1179.75,1103.18,1115.84,43.52888313
173,1098.17,1082.27,1179.65,1103.06,1115.7875,43.49025667
173.5,1098.3,1082.27,1179.49,1103.11,1115.7925,43.38956432
174,1098.54,1082.27,1179.76,1103.24,1115.9525,43.47685467
174.5,1098.73,1082.27,1179.84,1103.67,1116.1275,43.44910922
175,1098.76,1082.27,1179.86,1103.77,1116.165,43.44534536
175.5,1099.86,1082.27,1179.69,1104.01,1116.4575,43.19549157
176,1103.8,1082.27,1179.65,1104.02,1117.435,42.71283531
176.5,1107.03,1082.27,1179.73,1104.05,1118.27,42.43378214
177,1109.37,1082.27,1179.58,1104.14,1118.84,42.16034235
177.5,1111.31,1082.27,1179.52,1104.28,1119.345,41.9805578
178,1112.76,1082.27,1179.23,1104.26,1119.63,41.75868532
178.5,1113.7,1082.27,1179.19,1104.24,1119.85,41.69327124
179,1115.23,1082.27,1179.06,1104.1,1120.165,41.58160851
179.5,1115.92,1082.27,1178.92,1104.04,1120.2875,41.4976171
180,1117.21,1082.27,1178.98,1104.21,1120.6675,41.46291224
180.5,1118.68,1082.27,1178.8,1104.26,1121.0025,41.33788769
181,1119.88,1082.27,1178.8,1104.24,1121.2975,41.32251555
181.5,1121.04,1082.27,1178.73,1104.3,1121.585,41.2726241
182,1122.08,1082.27,1178.69,1104.41,1121.8625,41.23739353
182.5,1123.27,1082.27,1178.72,1104.54,1122.2,41.23888052
183,1124.79,1082.27,1178.94,1104.52,1122.63,41.36175125
183.5,1126.27,1082.27,1179.03,1104.6,1123.0425,41.42277745
184,1127.25,1082.27,1179.18,1104.75,1123.3625,41.49588202
184.5,1128.09,1082.27,1179.16,1104.73,1123.5625,41.51832477
185,1128.83,1082.27,1179.18,1104.79,1123.7675,41.54660867
185.5,1129.57,1082.27,1179.12,1104.78,1123.935,41.55327384
186,1130.12,1082.27,1179.12,1104.76,1124.0675,41.58213188
186.5,1131.1,1082.27,1179.26,1104.82,1124.3625,41.68459857
187,1132.05,1082.27,1179.33,1104.76,1124.6025,41.77850275
187.5,1132.47,1082.27,1179.4,1104.79,1124.7325,41.82970107
188,1132.86,1082.27,1179.57,1104.73,1124.8575,41.9376882
188.5,1133.47,1082.27,1179.77,1104.93,1125.11,42.03214326
189,1134.3,1082.27,1179.75,1104.9,1125.305,42.08540246
189.5,1134.81,1082.27,1179.89,1104.97,1125.485,42.17132161
190,1135.26,1082.27,1179.94,1105.04,1125.6275,42.21512634
190.5,1135.49,1082.27,1179.95,1105.08,1125.6975,42.23054138
191,1136.03,1082.27,1180.01,1105.07,1125.845,42.30036525
191.5,1136.57,1082.27,1180.02,1105.08,1125.985,42.34715142
192,1137.17,1082.27,1180 J/,1105.3,1108.246667,27.56836291
192.5,1137.98,1082.27,1180.04,1105.21,1126.375,42.45710188
193,1139.06,1082.27,1179.98,1105.15,1126.615,42.54380683
193.5,1139.8,1082.27,1180.03,1105.11,1126.8025,42.6450852
194,1141.14,1082.27,1180 J/,1105.13,1109.513333,29.67877075
194.5,1142.73,1082.27,1179.93,1105.13,1127.515,42.92251429
195,1144.49,1082.27,1179.89,1105.04,1127.9225,43.13877867
195.5,1145.83,1082.27,1179.84,1105.02,1128.24,43.29887373
196,1146.97,1082.27,1179.69,1105.09,1128.505,43.38508922
196.5,1148.24,1082.27,1179.71,1104.94,1128.79,43.60459379
197,1148.94,1082.27,1179.46,1104.98,1128.9125,43.60595477
197.5,1149.61,1082.27,1179.39,1104.94,1129.0525,43.69015784
198,1150.35,1082.27,1179.57,1104.91,1129.275,43.88190933
198.5,1150.81,1082.27,1179.8,1104.77,1129.4125,44.06972232
199,1151.38,1082.27,1179.79,1104.81,1129.5625,44.15152649
199.5,1152.05,1082.27,1179.63,1104.96,1129.7275,44.17464158
200,1152.56,1082.27,1179.52,1104.87,1129.805,44.23686886
200.5,1153.16,1082.27,1179.43,1104.75,1129.9025,44.32977884
201,1153.75,1082.27,1179.36,1104.66,1130.01,44.42499372
201.5,1154.17,1082.27,1179.47,1104.61,1130.13,44.55037299
202,1154.45,1082.27,1179.31,1104.56,1130.1475,44.5516108
202.5,1154.65,1082.27,1179.37,1104.46,1130.1875,44.62930007
